tconst,nconst,category,titleType,primaryTitle,startYear,difficulty,primaryName
tt2628232,nm0001096,actor,tvSeries,Penny Dreadful,2014,3,Timothy Dalton
tt0093428,nm0001881,actress,movie,The Living Daylights,1987,3,Maryam d'Abo
tt0093428,nm0469103,actor,movie,The Living Daylights,1987,3,Jeroen Krabbé
tt0093428,nm0000833,actor,movie,The Living Daylights,1987,3,Joe Don Baker
tt0093437,nm0002353,composer,movie,The Lost Boys,1987,3,Thomas Newman
tt0105323,nm0002353,composer,movie,Scent of a Woman,1992,3,Thomas Newman
tt0111161,nm0002353,composer,movie,The Shawshank Redemption,1994,2,Thomas Newman
tt0120689,nm0002353,composer,movie,The Green Mile,1999,2,Thomas Newman
tt0169547,nm0002353,composer,movie,American Beauty,1999,2,Thomas Newman
tt0195685,nm0002353,composer,movie,Erin Brockovich,2000,3,Thomas Newman
tt0266543,nm0002353,composer,movie,Finding Nemo,2003,2,Thomas Newman
tt0352248,nm0002353,composer,movie,Cinderella Man,2005,3,Thomas Newman
tt0404203,nm0002353,composer,movie,Little Children,2006,3,Thomas Newman
tt0418763,nm0002353,composer,movie,Jarhead,2005,3,Thomas Newman
tt0910970,nm0002353,composer,movie,WALL·E,2008,2,Thomas Newman
tt1385826,nm0002353,composer,movie,The Adjustment Bureau,2011,3,Thomas Newman
tt1454029,nm0002353,composer,movie,The Help,2011,1,Thomas Newman
tt1872194,nm0002353,composer,movie,The Judge,2014,3,Thomas Newman
tt2053463,nm0002353,composer,movie,Side Effects,2013,3,Thomas Newman
tt2277860,nm0002353,composer,movie,Finding Dory,2016,3,Thomas Newman
tt0093437,nm0000574,actor,movie,The Lost Boys,1987,3,Jason Patric
tt0117665,nm0000574,actor,movie,Sleepers,1996,3,Jason Patric
tt0093437,nm0000433,actor,movie,The Lost Boys,1987,3,Corey Haim
tt0093437,nm0001848,actress,movie,The Lost Boys,1987,3,Dianne Wiest
tt0099487,nm0001848,actress,movie,Edward Scissorhands,1990,1,Dianne Wiest
tt0277027,nm0001848,actress,movie,I Am Sam,2001,3,Dianne Wiest
tt0093437,nm0400464,actor,movie,The Lost Boys,1987,3,Barnard Hughes
tt0093437,nm0001708,director,movie,The Lost Boys,1987,3,Joel Schumacher
tt0106856,nm0001708,director,movie,Falling Down,1993,3,Joel Schumacher
tt0117913,nm0001708,director,movie,A Time to Kill,1996,3,Joel Schumacher
tt0134273,nm0001708,director,movie,8MM,1999,3,Joel Schumacher
tt0183649,nm0001708,director,movie,Phone Booth,2002,3,Joel Schumacher
tt0293508,nm0001708,director,movie,The Phantom of the Opera,2004,3,Joel Schumacher
tt0093437,nm0278969,writer,movie,The Lost Boys,1987,3,Jan Fischer
tt0093437,nm0421894,writer,movie,The Lost Boys,1987,3,James Jeremias
tt0093748,nm0000188,actor,movie,"Planes, Trains & Automobiles",1987,3,Steve Martin
tt11691774,nm0000188,actor,tvSeries,Only Murders in the Building,2021,3,Steve Martin
tt0093748,nm0732309,actress,movie,"Planes, Trains & Automobiles",1987,3,Laila Robins
tt0093748,nm0676286,cinematographer,movie,"Planes, Trains & Automobiles",1987,3,Donald Peterman
tt0106220,nm0676286,cinematographer,movie,Addams Family Values,1993,3,Donald Peterman
tt0093773,nm0001310,actor,movie,Predator,1987,1,Kevin Peter Hall
tt0093773,nm0001990,actress,movie,Predator,1987,1,Elpidia Carrillo
tt0093773,nm0001532,director,movie,Predator,1987,1,John McTiernan
tt0095016,nm0001532,director,movie,Die Hard,1988,1,John McTiernan
tt0099810,nm0001532,director,movie,The Hunt for Red October,1990,3,John McTiernan
tt0112864,nm0001532,director,movie,Die Hard with a Vengeance,1995,1,John McTiernan
tt0120657,nm0001532,director,movie,The 13th Warrior,1999,3,John McTiernan
tt0093773,nm0859029,writer,movie,Predator,1987,1,Jim Thomas
tt11866324,nm0859029,writer,movie,Prey,2022,3,Jim Thomas
tt0093773,nm0859049,writer,movie,Predator,1987,1,John Thomas
tt11866324,nm0859049,writer,movie,Prey,2022,3,John Thomas
tt0093773,nm0204862,producer,movie,Predator,1987,1,John Davis
tt0106918,nm0204862,producer,movie,The Firm,1993,3,John Davis
tt0343818,nm0204862,producer,movie,"I, Robot",2004,1,John Davis
tt11866324,nm0204862,producer,movie,Prey,2022,3,John Davis
tt1706593,nm0204862,producer,movie,Chronicle,2012,3,John Davis
tt2446980,nm0204862,producer,movie,Joy,2015,3,John Davis
tt2704998,nm0204862,producer,movie,Game Night,2018,3,John Davis
tt0093779,nm0500371,editor,movie,The Princess Bride,1987,1,Robert Leighton
tt0098635,nm0500371,editor,movie,When Harry Met Sally...,1989,3,Robert Leighton
tt2361509,nm0500371,editor,movie,The Intern,2015,3,Robert Leighton
tt2883512,nm0500371,editor,movie,Chef,2014,3,Robert Leighton
tt0093779,nm0000144,actor,movie,The Princess Bride,1987,1,Cary Elwes
tt0097441,nm0000144,actor,movie,Glory,1989,3,Cary Elwes
tt0102059,nm0000144,actor,movie,Hot Shots!,1991,3,Cary Elwes
tt0107977,nm0000144,actor,movie,Robin Hood: Men in Tights,1993,3,Cary Elwes
tt0387564,nm0000144,actor,movie,Saw,2004,1,Cary Elwes
tt0093779,nm0001597,actor,movie,The Princess Bride,1987,1,Mandy Patinkin
tt1796960,nm0001597,actor,tvSeries,Homeland,2011,3,Mandy Patinkin
tt0093779,nm0000705,actress,movie,The Princess Bride,1987,1,Robin Wright
tt0109830,nm0000705,actress,movie,Forrest Gump,1994,2,Robin Wright
tt0217869,nm0000705,actress,movie,Unbreakable,2000,1,Robin Wright
tt0451279,nm0000705,actress,movie,Wonder Woman,2017,1,Robin Wright
tt1210166,nm0000705,actress,movie,Moneyball,2011,1,Robin Wright
tt1856010,nm0000705,actress,tvSeries,House of Cards,2013,1,Robin Wright
tt0093779,nm0001697,actor,movie,The Princess Bride,1987,1,Chris Sarandon
tt0094862,nm0001697,actor,movie,Child's Play,1988,3,Chris Sarandon
tt0107688,nm0001697,actor,movie,The Nightmare Before Christmas,1993,3,Chris Sarandon
tt0093779,nm0461360,composer,movie,The Princess Bride,1987,1,Mark Knopfler
tt0093779,nm0000939,cinematographer,movie,The Princess Bride,1987,1,Adrian Biddle
tt0096446,nm0000939,cinematographer,movie,Willow,1988,3,Adrian Biddle
tt0103074,nm0000939,cinematographer,movie,Thelma & Louise,1991,3,Adrian Biddle
tt0093822,nm0000115,actor,movie,Raising Arizona,1987,3,Nicolas Cage
tt0113627,nm0000115,actor,movie,Leaving Las Vegas,1995,3,Nicolas Cage
tt0117500,nm0000115,actor,movie,The Rock,1996,3,Nicolas Cage
tt0118880,nm0000115,actor,movie,Con Air,1997,3,Nicolas Cage
tt0119094,nm0000115,actor,movie,Face/Off,1997,1,Nicolas Cage
tt0120632,nm0000115,actor,movie,City of Angels,1998,3,Nicolas Cage
tt0134273,nm0000115,actor,movie,8MM,1999,3,Nicolas Cage
tt0218967,nm0000115,actor,movie,The Family Man,2000,3,Nicolas Cage
tt0268126,nm0000115,actor,movie,Adaptation.,2002,3,Nicolas Cage
tt0289992,nm0000115,producer,movie,The Life of David Gale,2003,3,Nicolas Cage
tt0325805,nm0000115,actor,movie,Matchstick Men,2003,3,Nicolas Cage
tt0368891,nm0000115,actor,movie,National Treasure,2004,3,Nicolas Cage
tt0399295,nm0000115,actor,movie,Lord of War,2005,3,Nicolas Cage
tt0481499,nm0000115,actor,movie,The Croods,2013,3,Nicolas Cage
tt11291274,nm0000115,actor,movie,The Unbearable Weight of Massive Talent,2022,3,Nicolas Cage
tt1250777,nm0000115,actor,movie,Kick-Ass,2010,1,Nicolas Cage
tt0093822,nm0000456,actress,movie,Raising Arizona,1987,3,Holly Hunter
tt0317705,nm0000456,actress,movie,The Incredibles,2004,1,Holly Hunter
tt3606756,nm0000456,actress,movie,Incredibles 2,2018,3,Holly Hunter
tt5462602,nm0000456,actress,movie,The Big Sick,2017,3,Holly Hunter
tt0093822,nm0934254,actor,movie,Raising Arizona,1987,3,Trey Wilson
tt0093822,nm0000422,actor,movie,Raising Arizona,1987,3,John Goodman
tt0101410,nm0000422,actor,movie,Barton Fink,1991,3,John Goodman
tt0118715,nm0000422,actor,movie,The Big Lebowski,1998,1,John Goodman
tt0120917,nm0000422,actor,movie,The Emperor's New Groove,2000,3,John Goodman
tt0190590,nm0000422,actor,movie,"O Brother, Where Art Thou?",2000,3,John Goodman
tt0198781,nm0000422,actor,movie,"Monsters, Inc.",2001,1,John Goodman
tt1024648,nm0000422,actor,movie,Argo,2012,1,John Goodman
tt1179933,nm0000422,actor,movie,10 Cloverfield Lane,2016,3,John Goodman
tt1453405,nm0000422,actor,movie,Monsters University,2013,3,John Goodman
tt1655442,nm0000422,actor,movie,The Artist,2011,3,John Goodman
tt1907668,nm0000422,actor,movie,Flight,2012,3,John Goodman
tt2042568,nm0000422,actor,movie,Inside Llewyn Davis,2013,3,John Goodman
tt2406566,nm0000422,actor,movie,Atomic Blonde,2017,3,John Goodman
tt4572514,nm0000422,actor,movie,Patriots Day,2016,3,John Goodman
tt0093822,nm0588998,editor,movie,Raising Arizona,1987,3,Michael R. Miller
tt0100150,nm0588998,editor,movie,Miller's Crossing,1990,3,Michael R. Miller
tt0093870,nm0000693,actor,movie,RoboCop,1987,3,Peter Weller
tt0093870,nm0000262,actress,movie,RoboCop,1987,3,Nancy Allen
tt0093870,nm0641397,actor,movie,RoboCop,1987,3,Dan O'Herlihy
tt0093870,nm0000682,director,movie,RoboCop,1987,3,Paul Verhoeven
tt0100802,nm0000682,director,movie,Total Recall,1990,3,Paul Verhoeven
tt0103772,nm0000682,director,movie,Basic Instinct,1992,3,Paul Verhoeven
tt0120201,nm0000682,director,movie,Starship Troopers,1997,3,Paul Verhoeven
tt0093870,nm0627159,writer,movie,RoboCop,1987,3,Edward Neumeier
tt0120201,nm0627159,writer,movie,Starship Troopers,1997,3,Edward Neumeier
tt0093870,nm0591160,writer,movie,RoboCop,1987,3,Michael Miner
tt0093870,nm0772829,producer,movie,RoboCop,1987,3,Arne Schmidt
tt0093870,nm0006231,composer,movie,RoboCop,1987,3,Basil Poledouris
tt0120201,nm0006231,composer,movie,Starship Troopers,1997,3,Basil Poledouris
tt0093894,nm0000744,actress,movie,The Running Man,1987,3,Maria Conchita Alonso
tt0093894,nm0000987,actor,movie,The Running Man,1987,3,Jim Brown
tt0093894,nm0001274,director,movie,The Running Man,1987,3,Paul Michael Glaser
tt0093894,nm0511707,producer,movie,The Running Man,1987,3,George Linder
tt0093894,nm0957030,producer,movie,The Running Man,1987,3,Tim Zinnemann
tt0094012,nm0550671,production_designer,movie,Spaceballs,1987,3,Terence Marsh
tt0094012,nm0000597,actor,movie,Spaceballs,1987,3,Bill Pullman
tt0114924,nm0000597,actor,movie,While You Were Sleeping,1995,3,Bill Pullman
tt0116629,nm0000597,actor,movie,Independence Day,1996,1,Bill Pullman
tt0116922,nm0000597,actor,movie,Lost Highway,1997,3,Bill Pullman
tt6048596,nm0000597,actor,tvSeries,The Sinner,2017,3,Bill Pullman
tt0094012,nm0576070,writer,movie,Spaceballs,1987,3,Thomas Meehan
tt0427327,nm0576070,writer,movie,Hairspray,2007,3,Thomas Meehan
tt0094012,nm0334283,writer,movie,Spaceballs,1987,3,Ronny Graham
tt0094012,nm0119322,editor,movie,Spaceballs,1987,3,Conrad Buff IV
tt0096754,nm0119322,editor,movie,The Abyss,1989,3,Conrad Buff IV
tt0103064,nm0119322,editor,movie,Terminator 2: Judgment Day,1991,2,Conrad Buff IV
tt0120338,nm0119322,editor,movie,Titanic,1997,2,Conrad Buff IV
tt0094226,nm0000126,actor,movie,The Untouchables,1987,3,Kevin Costner
tt0097351,nm0000126,actor,movie,Field of Dreams,1989,3,Kevin Costner
tt0099348,nm0000126,actor,movie,Dances with Wolves,1990,3,Kevin Costner
tt0102138,nm0000126,actor,movie,JFK,1991,3,Kevin Costner
tt0102798,nm0000126,actor,movie,Robin Hood: Prince of Thieves,1991,3,Kevin Costner
tt0780571,nm0000126,actor,movie,Mr. Brooks,2007,3,Kevin Costner
tt4209788,nm0000126,actor,movie,Molly's Game,2017,3,Kevin Costner
tt4236770,nm0000126,actor,tvSeries,Yellowstone,2018,3,Kevin Costner
tt4846340,nm0000126,actor,movie,Hidden Figures,2016,3,Kevin Costner
tt0094226,nm0001747,actor,movie,The Untouchables,1987,3,Charles Martin Smith
tt0094226,nm0000519,writer,movie,The Untouchables,1987,3,David Mamet
